Attempt,Algorithm,Length,Time,,,,,,,,,,
172,A*,4,9.00E-05,,,,,,,,,,
172,A*,5,0.00025,,,,,,,,,,
172,A*,6,0.00013,,,,,,,,,,
172,A*,7,6.00E-05,,,,,,,,,,
172,A*,8,3.00E-05,,,,,,,,,,
172,A*,9,0.00042,,,,,,,,,,
172,A*,10,0.00016,,,,,,,,,,
173,A*,3,0.0001,,,,,,,,,,
173,A*,4,0.00019,,,,,,,,,,
173,A*,5,0.00026,,,,,,,,,,
173,A*,6,0.00013,,,,,,,,,,
173,A*,7,0.00033,,,,,,,,,,
173,A*,8,0.00031,,,,,,,,,,
173,A*,9,0.00017,,,,,,,,,,
173,A*,10,0.00088,,,,,,,,,,
173,A*,11,0.00023,,,,,,,,,,
173,A*,12,0.0003,,,,,,,,,,
173,A*,13,0.00015,,,,,,,,,,
174,A*,3,9.00E-05,,,,,,,,,,
174,A*,4,7.00E-05,,,,,,,,,,
174,A*,5,0.00012,,,,,,,,,,
174,A*,6,0.00033,,,,,,,,,,
174,A*,7,0.00016,,,,,,,,,,
174,A*,8,0.00022,,,,,,,,,,
174,A*,9,0.00042,,,,,,,,,,
174,A*,10,0.00027,,,,,,,,,,
174,A*,11,5.00E-05,,,,,,,,,,
174,A*,12,3.00E-05,,,,,,,,,,
175,A*,3,9.00E-05,,,,,,,,,,
175,A*,4,0.00021,,,,,,,,,,
175,A*,5,0.00015,,,,,,,,,,
175,A*,6,0.00016,,,,,,,,,,
175,A*,7,0.00011,,,,,,,,,,
175,A*,8,1.00E-05,,,,,,,,,,
175,A*,9,3.00E-05,,,,,,,,,,
175,A*,10,9.00E-05,,,,,,,,,,
175,A*,11,5.00E-05,,,,,,,,,,
175,A*,12,0.00024,,,,,,,,,,
175,A*,13,0.00017,,,,,,,,,,
175,A*,14,3.00E-05,,,,,,,,,,
175,A*,15,0.00019,,,,,,,,,,
175,A*,16,0.00011,,,,,,,,,,
176,A*,3,0.00011,,,,,,,,,,
176,A*,4,0.00034,,,,,,,,,,
176,A*,5,0.00041,,,,,,,,,,
176,A*,6,0.00054,,,,,,,,,,
176,A*,7,0.00026,,,,,,,,,,
176,A*,8,0.00011,,,,,,,,,,
176,A*,9,0.00012,,,,,,,,,,
176,A*,10,1.00E-05,,,,,,,,,,
176,A*,11,0.00081,,,,,,,,,,
176,A*,12,0.00029,,,,,,,,,,
176,A*,13,8.00E-05,,,,,,,,,,
176,A*,14,0.00011,,,,,,,,,,
176,A*,15,0.00049,,,,,,,,,,
176,A*,16,0.0006,,,,,,,,,,
176,A*,17,0.00031,,,,,,,,,,
176,A*,18,5.00E-05,,,,,,,,,,
176,A*,19,5.00E-05,,,,,,,,,,
176,A*,20,0.0001,,,,,,,,,,
177,A*,3,0.00013,,,,,,,,,,
177,A*,4,0.00025,,,,,,,,,,
177,A*,5,0.00019,,,,,,,,,,
177,A*,6,0.00021,,,,,,,,,,
177,A*,7,0.00021,,,,,,,,,,
177,A*,8,8.00E-05,,,,,,,,,,
177,A*,9,0.00072,,,,,,,,,,
177,A*,10,6.00E-05,,,,,,,,,,
177,A*,11,0.00073,,,,,,,,,,
177,A*,12,6.00E-05,,,,,,,,,,
178,A*,3,0.00015,,,,,,,,,,
178,A*,4,5.00E-05,,,,,,,,,,
178,A*,5,0.0003,,,,,,,,,,
178,A*,6,0.0002,,,,,,,,,,
178,A*,7,0.00011,,,,,,,,,,
178,A*,8,4.00E-05,,,,,,,,,,
178,A*,9,0.00017,,,,,,,,,,
178,A*,10,0.00016,,,,,,,,,,
178,A*,11,0.00012,,,,,,,,,,
178,A*,12,0.00051,,,,,,,,,,
178,A*,13,0.0003,,,,,,,,,,
178,A*,14,0.00014,,,,,,,,,,
178,A*,15,0.00043,,,,,,,,,,
178,A*,16,5.00E-05,,,,,,,,,,
178,A*,17,0.00049,,,,,,,,,,
178,A*,18,0.00016,,,,,,,,,,
178,A*,19,3.00E-05,,,,,,,,,,
178,A*,20,3.00E-05,,,,,,,,,,
178,A*,21,1.00E-05,,,,,,,,,,
178,A*,22,6.00E-05,,,,,,,,,,
178,A*,23,0.00032,,,,,,,,,,
178,A*,24,3.00E-05,,,,,,,,,,
178,A*,25,0.00014,,,,,,,,,,
178,A*,26,2.00E-05,,,,,,,,,,
178,A*,27,5.00E-05,,,,,,,,,,
179,A*,3,7.00E-05,,,,,,,,,,
179,A*,4,5.00E-05,,,,,,,,,,
179,A*,5,0.00015,,,,,,,,,,
179,A*,6,0.00038,,,,,,,,,,
179,A*,7,0.00015,,,,,,,,,,
179,A*,8,0.00016,,,,,,,,,,
179,A*,9,0.00012,,,,,,,,,,
179,A*,10,0.00036,,,,,,,,,,
179,A*,11,0.00015,,,,,,,,,,
179,A*,12,0.00052,,,,,,,,,,
179,A*,13,6.00E-05,,,,,,,,,,
179,A*,14,0.00041,,,,,,,,,,
179,A*,15,0.00012,,,,,,,,,,
179,A*,16,0.00011,,,,,,,,,,
179,A*,17,0.00015,,,,,,,,,,
179,A*,18,4.00E-05,,,,,,,,,,
179,A*,19,0.00036,,,,,,,,,,
179,A*,20,0.00022,,,,,,,,,,
179,A*,21,4.00E-05,,,,,,,,,,
179,A*,22,9.00E-05,,,,,,,,,,
179,A*,23,3.00E-05,,,,,,,,,,
179,A*,24,7.00E-05,,,,,,,,,,
180,A*,3,0.00011,,,,,,,,,,
180,A*,4,0.00018,,,,,,,,,,
180,A*,5,0.00039,,,,,,,,,,
180,A*,6,0.00023,,,,,,,,,,
180,A*,7,0.00043,,,,,,,,,,
180,A*,8,6.00E-05,,,,,,,,,,
180,A*,9,0.0007,,,,,,,,,,
180,A*,10,0.00031,,,,,,,,,,
180,A*,11,0.00033,,,,,,,,,,
180,A*,12,0.00021,,,,,,,,,,
181,A*,3,0.0001,,,,,,,,,,
181,A*,4,2.00E-05,,,,,,,,,,
181,A*,5,0.00013,,,,,,,,,,
181,A*,6,0.00023,,,,,,,,,,
181,A*,7,0.00011,,,,,,,,,,
181,A*,8,9.00E-05,,,,,,,,,,
181,A*,9,0.00015,,,,,,,,,,
181,A*,10,0.0001,,,,,,,,,,
181,A*,11,6.00E-05,,,,,,,,,,
181,A*,12,0.00015,,,,,,,,,,
181,A*,13,0.00062,,,,,,,,,,
181,A*,14,0.0003,,,,,,,,,,
181,A*,15,1.00E-05,,,,,,,,,,
181,A*,16,0.00049,,,,,,,,,,
181,A*,17,0.00021,,,,,,,,,,
181,A*,18,0.00019,,,,,,,,,,
181,A*,19,7.00E-05,,,,,,,,,,
181,A*,20,4.00E-05,,,,,,,,,,
181,A*,21,0.00015,,,,,,,,,,
181,A*,22,0.00013,,,,,,,,,,
181,A*,23,0.00035,,,,,,,,,,
181,A*,24,4.00E-05,,,,,,,,,,
182,A*,3,0.00011,,,,,,,,,,
182,A*,4,4.00E-05,,,,,,,,,,
182,A*,5,5.00E-05,,,,,,,,,,
182,A*,6,0.00034,,,,,,,,,,
182,A*,7,0.00018,,,,,,,,,,
182,A*,8,0.00016,,,,,,,,,,
182,A*,9,0.00078,,,,,,,,,,
182,A*,10,0.00015,,,,,,,,,,
182,A*,11,0.00048,,,,,,,,,,
182,A*,12,0.00027,,,,,,,,,,
182,A*,13,0.00058,,,,,,,,,,
182,A*,14,0.00029,,,,,,,,,,
182,A*,15,0.00029,,,,,,,,,,
182,A*,16,0.00014,,,,,,,,,,
182,A*,17,0.0002,,,,,,,,,,
182,A*,18,0.00044,,,,,,,,,,
182,A*,19,6.00E-05,,,,,,,,,,
182,A*,20,0.00019,,,,,,,,,,
182,A*,21,8.00E-05,,,,,,,,,,
182,A*,22,0.00023,,,,,,,,,,
182,A*,23,3.00E-05,,,,,,,,,,
182,A*,24,4.00E-05,,,,,,,,,,
183,A*,3,6.00E-05,,,,,,,,,,
183,A*,4,0.00011,,,,,,,,,,
183,A*,5,0.00023,,,,,,,,,,
183,A*,6,0.00022,,,,,,,,,,
183,A*,7,0.00048,,,,,,,,,,
183,A*,8,0.00026,,,,,,,,,,
183,A*,9,0.00035,,,,,,,,,,
183,A*,10,0.00025,,,,,,,,,,
183,A*,11,0.00018,,,,,,,,,,
183,A*,12,0.00071,,,,,,,,,,
183,A*,13,0.00042,,,,,,,,,,
183,A*,14,9.00E-05,,,,,,,,,,
183,A*,15,0.00042,,,,,,,,,,
183,A*,16,4.00E-05,,,,,,,,,,
184,A*,3,8.00E-05,,,,,,,,,,
184,A*,4,0.00029,,,,,,,,,,
184,A*,5,0.0004,,,,,,,,,,
184,A*,6,0.00021,,,,,,,,,,
184,A*,7,7.00E-05,,,,,,,,,,
184,A*,8,0.00013,,,,,,,,,,
184,A*,9,0.0001,,,,,,,,,,
184,A*,10,0.00015,,,,,,,,,,
184,A*,11,5.00E-05,,,,,,,,,,
184,A*,12,0.0001,,,,,,,,,,
184,A*,13,0.00041,,,,,,,,,,
184,A*,14,0.00017,,,,,,,,,,
184,A*,15,0.00015,,,,,,,,,,
184,A*,16,0.00013,,,,,,,,,,
184,A*,17,0.00013,,,,,,,,,,
185,A*,3,9.00E-05,,,,,,,,,,
185,A*,4,1.00E-05,,,,,,,,,,
185,A*,5,0.00032,,,,,,,,,,
185,A*,6,0.0003,,,,,,,,,,
185,A*,7,0.00031,,,,,,,,,,
185,A*,8,0.00022,,,,,,,,,,
185,A*,9,0.00036,,,,,,,,,,
185,A*,10,0.00028,,,,,,,,,,
185,A*,11,0.00038,,,,,,,,,,
185,A*,12,0.00027,,,,,,,,,,
185,A*,13,0.0001,,,,,,,,,,
186,A*,3,0.00014,,,,,,,,,,
186,A*,4,0.00028,,,,,,,,,,
186,A*,5,0.00059,,,,,,,,,,
186,A*,6,0.00017,,,,,,,,,,
186,A*,7,0.00012,,,,,,,,,,
186,A*,8,7.00E-05,,,,,,,,,,
186,A*,9,5.00E-05,,,,,,,,,,
186,A*,10,0.0005,,,,,,,,,,
186,A*,11,0.00032,,,,,,,,,,
186,A*,12,0.00041,,,,,,,,,,
186,A*,13,3.00E-05,,,,,,,,,,
186,A*,14,0.00022,,,,,,,,,,
187,A*,3,0.0001,,,,,,,,,,
187,A*,4,0.00011,,,,,,,,,,
187,A*,5,0.00041,,,,,,,,,,
187,A*,6,0.00031,,,,,,,,,,
187,A*,7,0.00017,,,,,,,,,,
187,A*,8,0.00025,,,,,,,,,,
187,A*,9,7.00E-05,,,,,,,,,,
187,A*,10,0.00048,,,,,,,,,,
187,A*,11,3.00E-05,,,,,,,,,,
187,A*,12,9.00E-05,,,,,,,,,,
187,A*,13,0.00015,,,,,,,,,,
187,A*,14,0.00038,,,,,,,,,,
187,A*,15,0.0005,,,,,,,,,,
187,A*,16,0.00016,,,,,,,,,,
187,A*,17,1.00E-05,,,,,,,,,,
187,A*,18,0.00013,,,,,,,,,,
187,A*,19,9.00E-05,,,,,,,,,,
188,A*,3,8.00E-05,,,,,,,,,,
188,A*,4,0.00024,,,,,,,,,,
188,A*,5,0.0003,,,,,,,,,,
188,A*,6,0.00026,,,,,,,,,,
188,A*,7,0.00017,,,,,,,,,,
188,A*,8,9.00E-05,,,,,,,,,,
188,A*,9,9.00E-05,,,,,,,,,,
188,A*,10,0.00018,,,,,,,,,,
188,A*,11,0.00039,,,,,,,,,,
188,A*,12,0.00026,,,,,,,,,,
188,A*,13,0.00083,,,,,,,,,,
188,A*,14,0.00012,,,,,,,,,,
188,A*,15,0.00015,,,,,,,,,,
188,A*,16,0.0001,,,,,,,,,,
188,A*,17,0.00011,,,,,,,,,,
188,A*,18,0.0001,,,,,,,,,,
188,A*,19,0.00013,,,,,,,,,,
189,A*,3,6.00E-05,,,,,,,,,,
189,A*,4,0.00021,,,,,,,,,,
189,A*,5,0.00033,,,,,,,,,,
189,A*,6,0.00017,,,,,,,,,,
189,A*,7,0.00043,,,,,,,,,,
189,A*,8,0.00041,,,,,,,,,,
189,A*,9,0.00013,,,,,,,,,,
189,A*,10,0.00115,,,,,,,,,,
189,A*,11,2.00E-05,,,,,,,,,,
189,A*,12,0.00025,,,,,,,,,,
189,A*,13,9.00E-05,,,,,,,,,,
189,A*,14,0.00047,,,,,,,,,,
189,A*,15,0.00018,,,,,,,,,,
190,A*,3,0.00015,,,,,,,,,,
190,A*,4,0.00017,,,,,,,,,,
190,A*,5,0.00028,,,,,,,,,,
190,A*,6,0.00035,,,,,,,,,,
190,A*,7,0.00016,,,,,,,,,,
190,A*,8,0.00062,,,,,,,,,,
190,A*,9,6.00E-05,,,,,,,,,,
190,A*,10,0.00065,,,,,,,,,,
190,A*,11,0.00012,,,,,,,,,,
190,A*,12,0.00019,,,,,,,,,,
190,A*,13,0.00068,,,,,,,,,,
190,A*,14,6.00E-05,,,,,,,,,,
190,A*,15,0.00022,,,,,,,,,,
190,A*,16,9.00E-05,,,,,,,,,,
191,A*,3,0.0001,,,,,,,,,,
191,A*,4,0.00021,,,,,,,,,,
191,A*,5,0.00024,,,,,,,,,,
191,A*,6,0.00023,,,,,,,,,,
191,A*,7,0.00011,,,,,,,,,,
191,A*,8,0.00013,,,,,,,,,,
191,A*,9,0.00034,,,,,,,,,,
191,A*,10,0.00017,,,,,,,,,,
191,A*,11,0.00023,,,,,,,,,,
191,A*,12,1.00E-05,,,,,,,,,,
191,A*,13,0.0006,,,,,,,,,,
191,A*,14,0.00018,,,,,,,,,,
191,A*,15,0.0001,,,,,,,,,,
191,A*,16,7.00E-05,,,,,,,,,,
191,A*,17,0.00017,,,,,,,,,,
191,A*,18,0.00016,,,,,,,,,,
191,A*,19,0.00033,,,,,,,,,,
191,A*,20,0.00027,,,,,,,,,,
191,A*,21,0.00019,,,,,,,,,,
191,A*,22,0.0002,,,,,,,,,,
191,A*,23,1.00E-05,,,,,,,,,,
192,A*,3,0.00011,,,,,,,,,,
192,A*,4,3.00E-05,,,,,,,,,,
192,A*,5,0.00047,,,,,,,,,,
192,A*,6,0.00023,,,,,,,,,,
192,A*,7,1.00E-05,,,,,,,,,,
192,A*,8,0.0001,,,,,,,,,,
192,A*,9,0.00018,,,,,,,,,,
193,A*,3,0.00011,,,,,,,,,,
193,A*,4,0.00012,,,,,,,,,,
193,A*,5,7.00E-05,,,,,,,,,,
193,A*,6,0.00026,,,,,,,,,,
193,A*,7,7.00E-05,,,,,,,,,,
193,A*,8,0.00078,,,,,,,,,,
193,A*,9,0.00044,,,,,,,,,,
193,A*,10,0.0001,,,,,,,,,,
193,A*,11,0.00042,,,,,,,,,,
193,A*,12,0.00043,,,,,,,,,,
193,A*,13,3.00E-05,,,,,,,,,,
193,A*,14,0.00042,,,,,,,,,,
193,A*,15,8.00E-05,,,,,,,,,,
193,A*,16,0.00084,,,,,,,,,,
194,A*,3,0.00021,,,,,,,,,,
194,A*,4,0.00013,,,,,,,,,,
194,A*,5,0.00011,,,,,,,,,,
194,A*,6,0.0001,,,,,,,,,,
194,A*,7,0.00019,,,,,,,,,,
194,A*,8,5.00E-05,,,,,,,,,,
194,A*,9,7.00E-05,,,,,,,,,,
194,A*,10,0.00015,,,,,,,,,,
194,A*,11,6.00E-05,,,,,,,,,,
194,A*,12,0.00012,,,,,,,,,,
194,A*,13,0.00017,,,,,,,,,,
194,A*,14,0.00012,,,,,,,,,,
194,A*,15,0.00047,,,,,,,,,,
194,A*,16,0.00024,,,,,,,,,,
194,A*,17,3.00E-05,,,,,,,,,,
194,A*,18,0.00025,,,,,,,,,,
195,A*,3,7.00E-05,,,,,,,,,,
195,A*,4,3.00E-05,,,,,,,,,,
195,A*,5,7.00E-05,,,,,,,,,,
195,A*,6,0.00019,,,,,,,,,,
195,A*,7,0.00041,,,,,,,,,,
195,A*,8,0.00052,,,,,,,,,,
195,A*,9,0.00032,,,,,,,,,,
195,A*,10,5.00E-05,,,,,,,,,,
195,A*,11,4.00E-05,,,,,,,,,,
195,A*,12,0.00012,,,,,,,,,,
195,A*,13,0.00023,,,,,,,,,,
196,A*,3,8.00E-05,,,,,,,,,,
196,A*,4,0.00021,,,,,,,,,,
196,A*,5,0.00033,,,,,,,,,,
196,A*,6,9.00E-05,,,,,,,,,,
196,A*,7,0.00059,,,,,,,,,,
196,A*,8,0.0001,,,,,,,,,,
196,A*,9,6.00E-05,,,,,,,,,,
197,A*,3,6.00E-05,,,,,,,,,,
197,A*,4,0.00017,,,,,,,,,,
197,A*,5,3.00E-05,,,,,,,,,,
197,A*,6,0.00036,,,,,,,,,,
197,A*,7,0.00043,,,,,,,,,,
197,A*,8,0.00073,,,,,,,,,,
198,A*,3,9.00E-05,,,,,,,,,,
198,A*,4,0.00017,,,,,,,,,,
198,A*,5,0.0002,,,,,,,,,,
198,A*,6,0.00059,,,,,,,,,,
198,A*,7,0.00049,,,,,,,,,,
198,A*,8,0.00019,,,,,,,,,,
198,A*,9,0.00022,,,,,,,,,,
198,A*,10,0.00067,,,,,,,,,,
198,A*,11,0.00037,,,,,,,,,,
198,A*,12,3.00E-05,,,,,,,,,,
198,A*,13,0.0003,,,,,,,,,,
198,A*,14,0.00011,,,,,,,,,,
198,A*,15,0.00012,,,,,,,,,,
198,A*,16,0.00047,,,,,,,,,,
198,A*,17,0.00012,,,,,,,,,,
198,A*,18,0.00046,,,,,,,,,,
198,A*,19,6.00E-05,,,,,,,,,,
199,A*,3,7.00E-05,,,,,,,,,,
199,A*,4,0.00012,,,,,,,,,,
199,A*,5,0.00042,,,,,,,,,,
199,A*,6,0.00022,,,,,,,,,,
199,A*,7,0.00012,,,,,,,,,,
199,A*,8,0.00033,,,,,,,,,,
199,A*,9,3.00E-05,,,,,,,,,,
199,A*,10,0.00031,,,,,,,,,,
199,A*,11,0.00048,,,,,,,,,,
199,A*,12,0.00018,,,,,,,,,,
199,A*,13,0.00011,,,,,,,,,,
199,A*,14,0.00028,,,,,,,,,,
199,A*,15,0.0003,,,,,,,,,,
199,A*,16,0.00063,,,,,,,,,,
199,A*,17,8.00E-05,,,,,,,,,,
199,A*,18,0.00042,,,,,,,,,,
199,A*,19,9.00E-05,,,,,,,,,,
199,A*,20,0.00013,,,,,,,,,,
199,A*,21,0.00013,,,,,,,,,,
199,A*,22,2.00E-05,,,,,,,,,,
199,A*,23,0.00019,,,,,,,,,,
200,A*,3,0.00016,,,,,,,,,,
200,A*,4,0.0001,,,,,,,,,,
200,A*,5,0.00059,,,,,,,,,,
200,A*,6,9.00E-05,,,,,,,,,,
200,A*,7,0.00021,,,,,,,,,,
200,A*,8,0.00017,,,,,,,,,,
200,A*,9,0.00023,,,,,,,,,,
200,A*,10,3.00E-05,,,,,,,,,,
200,A*,11,0.0006,,,,,,,,,,
200,A*,12,0.00019,,,,,,,,,,
200,A*,13,0.0006,,,,,,,,,,
200,A*,14,0.00012,,,,,,,,,,
200,A*,15,0.00055,,,,,,,,,,
200,A*,16,0.00052,,,,,,,,,,
200,A*,17,0.00036,,,,,,,,,,
200,A*,18,0.00018,,,,,,,,,,
200,A*,19,0.0001,,,,,,,,,,
200,A*,20,3.00E-05,,,,,,,,,,
1,BFS,3,5.00E-05,,,,,,,,,,
1,BFS,4,1.00E-05,,,,,,,,,,
1,BFS,5,0.00014,,,,,,,,,,
1,BFS,6,0.00031,,,,,,,,,,
1,BFS,7,0.0002,,,,,,,,,,
1,BFS,8,0.00016,,,,,,,,,,
1,BFS,9,5.00E-05,,,,,,,,,,
1,BFS,10,0.00119,,,,,,,,,,
1,BFS,11,3.00E-05,,,,,,,,,,
1,BFS,12,0.00039,,,,,,,,,,
1,BFS,13,0.00017,,,,,,,,,,
1,BFS,14,3.00E-05,,,,,,,,,,
2,BFS,3,8.00E-05,,,,,,,,,,
2,BFS,4,0.00022,,,,,,,,,,
2,BFS,5,6.00E-05,,,,,,,,,,
2,BFS,6,0.00077,,,,,,,,,,
2,BFS,7,0.0002,,,,,,,,,,
2,BFS,8,0.00068,,,,,,,,,,
2,BFS,9,0.00077,,,,,,,,,,
2,BFS,10,5.00E-05,,,,,,,,,,
2,BFS,11,4.00E-05,,,,,,,,,,
3,BFS,3,6.00E-05,,,,,,,,,,
3,BFS,4,6.00E-05,,,,,,,,,,
3,BFS,5,0.00069,,,,,,,,,,
3,BFS,6,0.00014,,,,,,,,,,
3,BFS,7,0.00021,,,,,,,,,,
3,BFS,8,0.00014,,,,,,,,,,
3,BFS,9,0.00011,,,,,,,,,,
3,BFS,10,5.00E-05,,,,,,,,,,
4,BFS,3,7.00E-05,,,,,,,,,,
4,BFS,4,0.0002,,,,,,,,,,
4,BFS,5,7.00E-05,,,,,,,,,,
4,BFS,6,0.00019,,,,,,,,,,
4,BFS,7,2.00E-05,,,,,,,,,,
4,BFS,8,4.00E-05,,,,,,,,,,
4,BFS,9,0.0007,,,,,,,,,,
4,BFS,10,0.00015,,,,,,,,,,
4,BFS,11,0.00037,,,,,,,,,,
4,BFS,12,9.00E-05,,,,,,,,,,
4,BFS,13,0.00077,,,,,,,,,,
4,BFS,14,0.00023,,,,,,,,,,
4,BFS,15,0.00014,,,,,,,,,,
4,BFS,16,0.0004,,,,,,,,,,
4,BFS,17,0.00024,,,,,,,,,,
4,BFS,18,0.00031,,,,,,,,,,
4,BFS,19,6.00E-05,,,,,,,,,,
5,BFS,3,6.00E-05,,,,,,,,,,
5,BFS,4,2.00E-05,,,,,,,,,,
5,BFS,5,0.00015,,,,,,,,,,
5,BFS,6,0.00016,,,,,,,,,,
5,BFS,7,0.00018,,,,,,,,,,
5,BFS,8,0.00016,,,,,,,,,,
5,BFS,9,0.00029,,,,,,,,,,
5,BFS,10,7.00E-05,,,,,,,,,,
5,BFS,11,4.00E-05,,,,,,,,,,
5,BFS,12,0.00017,,,,,,,,,,
5,BFS,13,0.00011,,,,,,,,,,
5,BFS,14,6.00E-05,,,,,,,,,,
6,BFS,3,5.00E-05,,,,,,,,,,
6,BFS,4,0.00011,,,,,,,,,,
6,BFS,5,0.00023,,,,,,,,,,
6,BFS,6,0.00013,,,,,,,,,,
6,BFS,7,5.00E-05,,,,,,,,,,
6,BFS,8,5.00E-05,,,,,,,,,,
6,BFS,9,0.00011,,,,,,,,,,
6,BFS,10,1.00E-05,,,,,,,,,,
6,BFS,11,8.00E-05,,,,,,,,,,
6,BFS,12,0.00036,,,,,,,,,,
6,BFS,13,4.00E-05,,,,,,,,,,
6,BFS,14,0.00043,,,,,,,,,,
7,BFS,3,0.00011,,,,,,,,,,
7,BFS,4,0.00014,,,,,,,,,,
7,BFS,5,0.0002,,,,,,,,,,
7,BFS,6,0.0001,,,,,,,,,,
7,BFS,7,0.00018,,,,,,,,,,
7,BFS,8,2.00E-05,,,,,,,,,,
7,BFS,9,0.00017,,,,,,,,,,
7,BFS,10,8.00E-05,,,,,,,,,,
7,BFS,11,0.00026,,,,,,,,,,
7,BFS,12,0.0003,,,,,,,,,,
7,BFS,13,0.00013,,,,,,,,,,
7,BFS,14,6.00E-05,,,,,,,,,,
8,BFS,3,5.00E-05,,,,,,,,,,
8,BFS,4,4.00E-05,,,,,,,,,,
8,BFS,5,0.00025,,,,,,,,,,
8,BFS,6,4.00E-05,,,,,,,,,,
8,BFS,7,0.00063,,,,,,,,,,
8,BFS,8,2.00E-05,,,,,,,,,,
8,BFS,9,0.00036,,,,,,,,,,
8,BFS,10,0.00079,,,,,,,,,,
8,BFS,11,6.00E-05,,,,,,,,,,
8,BFS,12,0.00064,,,,,,,,,,
8,BFS,13,0.00027,,,,,,,,,,
8,BFS,14,9.00E-05,,,,,,,,,,
8,BFS,15,7.00E-05,,,,,,,,,,
8,BFS,16,0.00012,,,,,,,,,,
9,BFS,3,6.00E-05,,,,,,,,,,
9,BFS,4,2.00E-05,,,,,,,,,,
9,BFS,5,0.00018,,,,,,,,,,
9,BFS,6,0.00082,,,,,,,,,,
9,BFS,7,0.00026,,,,,,,,,,
9,BFS,8,9.00E-05,,,,,,,,,,
9,BFS,9,7.00E-05,,,,,,,,,,
9,BFS,10,8.00E-05,,,,,,,,,,
9,BFS,11,1.00E-05,,,,,,,,,,
9,BFS,12,2.00E-05,,,,,,,,,,
9,BFS,13,0.0002,,,,,,,,,,
9,BFS,14,0.00074,,,,,,,,,,
9,BFS,15,9.00E-05,,,,,,,,,,
9,BFS,16,9.00E-05,,,,,,,,,,
9,BFS,17,0.00014,,,,,,,,,,
9,BFS,18,0.00028,,,,,,,,,,
9,BFS,19,6.00E-05,,,,,,,,,,
9,BFS,20,0.00013,,,,,,,,,,
9,BFS,21,0.00011,,,,,,,,,,
9,BFS,22,0.00025,,,,,,,,,,
9,BFS,23,0.00013,,,,,,,,,,
10,BFS,3,6.00E-05,,,,,,,,,,
10,BFS,4,1.00E-05,,,,,,,,,,
10,BFS,5,0.00033,,,,,,,,,,
10,BFS,6,8.00E-05,,,,,,,,,,
10,BFS,7,0.00022,,,,,,,,,,
10,BFS,8,0.00019,,,,,,,,,,
10,BFS,9,0.00025,,,,,,,,,,
10,BFS,10,0.00024,,,,,,,,,,
10,BFS,11,4.00E-05,,,,,,,,,,
10,BFS,12,8.00E-05,,,,,,,,,,
10,BFS,13,9.00E-05,,,,,,,,,,
10,BFS,14,0.00017,,,,,,,,,,
10,BFS,15,2.00E-05,,,,,,,,,,
10,BFS,16,0.00013,,,,,,,,,,
10,BFS,17,0.00011,,,,,,,,,,
10,BFS,18,0.00014,,,,,,,,,,
10,BFS,19,0.00014,,,,,,,,,,
10,BFS,20,0.00023,,,,,,,,,,
10,BFS,21,8.00E-05,,,,,,,,,,
10,BFS,22,7.00E-05,,,,,,,,,,
10,BFS,23,2.00E-05,,,,,,,,,,
10,BFS,24,2.00E-05,,,,,,,,,,
11,BFS,3,5.00E-05,,,,,,,,,,
11,BFS,4,2.00E-05,,,,,,,,,,
11,BFS,5,0.00014,,,,,,,,,,
11,BFS,6,8.00E-05,,,,,,,,,,
11,BFS,7,0.00017,,,,,,,,,,
11,BFS,8,8.00E-05,,,,,,,,,,
11,BFS,9,4.00E-05,,,,,,,,,,
12,BFS,3,8.00E-05,,,,,,,,,,
12,BFS,4,1.00E-05,,,,,,,,,,
12,BFS,5,0.00026,,,,,,,,,,
12,BFS,6,0.00028,,,,,,,,,,
12,BFS,7,0.00024,,,,,,,,,,
12,BFS,8,0.00022,,,,,,,,,,
12,BFS,9,9.00E-05,,,,,,,,,,
12,BFS,10,0.00015,,,,,,,,,,
12,BFS,11,0.00011,,,,,,,,,,
12,BFS,12,3.00E-05,,,,,,,,,,
13,BFS,3,5.00E-05,,,,,,,,,,
13,BFS,4,0.0001,,,,,,,,,,
13,BFS,5,0.00014,,,,,,,,,,
13,BFS,6,1.00E-05,,,,,,,,,,
13,BFS,7,0.00018,,,,,,,,,,
13,BFS,8,0.0006,,,,,,,,,,
13,BFS,9,0.00039,,,,,,,,,,
13,BFS,10,0.00023,,,,,,,,,,
13,BFS,11,0.0006,,,,,,,,,,
13,BFS,12,0.00028,,,,,,,,,,
13,BFS,13,0.00028,,,,,,,,,,
13,BFS,14,8.00E-05,,,,,,,,,,
13,BFS,15,0.00039,,,,,,,,,,
13,BFS,16,0.00014,,,,,,,,,,
13,BFS,17,3.00E-05,,,,,,,,,,
14,BFS,3,5.00E-05,,,,,,,,,,
14,BFS,4,0.0003,,,,,,,,,,
14,BFS,5,3.00E-05,,,,,,,,,,
14,BFS,6,0.00013,,,,,,,,,,
14,BFS,7,5.00E-05,,,,,,,,,,
14,BFS,8,5.00E-05,,,,,,,,,,
14,BFS,9,7.00E-05,,,,,,,,,,
14,BFS,10,0.00018,,,,,,,,,,
14,BFS,11,0.00013,,,,,,,,,,
14,BFS,12,1.00E-05,,,,,,,,,,
14,BFS,13,0.00022,,,,,,,,,,
14,BFS,14,0.00015,,,,,,,,,,
14,BFS,15,3.00E-05,,,,,,,,,,
14,BFS,16,9.00E-05,,,,,,,,,,
14,BFS,17,4.00E-05,,,,,,,,,,
15,BFS,3,7.00E-05,,,,,,,,,,
