Attempt,Algorithm,Length,Time
9,Dijkstra,60,0.01154
9,Dijkstra,61,0.0171
9,Dijkstra,62,0.00059
9,Dijkstra,63,0.00161
9,Dijkstra,64,0.00529
9,Dijkstra,65,0.00242
9,Dijkstra,66,0.00369
9,Dijkstra,67,0.01162
9,Dijkstra,68,0.00269
9,Dijkstra,69,0.02742
9,Dijkstra,70,0.0046
9,Dijkstra,71,0.00127
9,Dijkstra,72,0.00986
9,Dijkstra,73,0.00017
9,Dijkstra,74,0.01404
9,Dijkstra,75,0.00351
9,Dijkstra,76,0.0198
9,Dijkstra,77,0.00808
9,Dijkstra,78,0.00303
9,Dijkstra,79,0.01756
10,Dijkstra,3,0.00041
10,Dijkstra,4,0.04064
10,Dijkstra,5,0.01082
10,Dijkstra,6,0.00203
10,Dijkstra,7,0.01552
10,Dijkstra,8,0.00318
10,Dijkstra,9,0.00034
10,Dijkstra,10,0.00093
10,Dijkstra,11,0.00011
10,Dijkstra,12,0.01546
10,Dijkstra,13,0.06625
10,Dijkstra,14,0.01791
10,Dijkstra,15,0.01167
10,Dijkstra,16,0.02423
10,Dijkstra,17,0.01322
10,Dijkstra,18,0.00405
10,Dijkstra,19,0.00069
10,Dijkstra,20,0.006
10,Dijkstra,21,0.01114
10,Dijkstra,22,0.00752
10,Dijkstra,23,0.00644
10,Dijkstra,24,0.01116
10,Dijkstra,25,0.0002
10,Dijkstra,26,0.00512
10,Dijkstra,27,0.01064
10,Dijkstra,28,0.0224
10,Dijkstra,29,0.00048
10,Dijkstra,30,0.00158
10,Dijkstra,31,0.00025
10,Dijkstra,32,0.02768
10,Dijkstra,33,0.03814
10,Dijkstra,34,0.00049
10,Dijkstra,35,0.00017
10,Dijkstra,36,0.00161
10,Dijkstra,37,0.00769
10,Dijkstra,38,0.00099
11,Dijkstra,3,0.00051
11,Dijkstra,4,0.01469
11,Dijkstra,5,0.01838
11,Dijkstra,6,0.02066
11,Dijkstra,7,0.05079
11,Dijkstra,8,0.00485
11,Dijkstra,9,0.004
11,Dijkstra,10,0.03594
11,Dijkstra,11,0.01658
11,Dijkstra,12,0.0141
11,Dijkstra,13,0.01509
11,Dijkstra,14,0.03836
11,Dijkstra,15,0.0237
11,Dijkstra,16,0.02401
11,Dijkstra,17,0.00103
11,Dijkstra,18,0.02689
11,Dijkstra,19,0.00454
11,Dijkstra,20,0.01072
11,Dijkstra,21,0.01228
11,Dijkstra,22,0.05796
11,Dijkstra,23,0.0014
11,Dijkstra,24,0.0234
11,Dijkstra,25,0.01189
11,Dijkstra,26,0.00149
11,Dijkstra,27,0.00474
11,Dijkstra,28,0.00845
11,Dijkstra,29,0.01037
11,Dijkstra,30,0.03974
11,Dijkstra,31,0.00915
11,Dijkstra,32,0.00253
11,Dijkstra,33,0.00707
11,Dijkstra,34,0.00046
11,Dijkstra,35,0.00747
11,Dijkstra,36,0.00485
11,Dijkstra,37,0.02417
11,Dijkstra,38,0.00082
11,Dijkstra,39,0.01836
11,Dijkstra,40,0.03413
11,Dijkstra,41,0.00448
11,Dijkstra,42,0.02167
11,Dijkstra,43,0.01301
11,Dijkstra,44,0.00194
11,Dijkstra,45,0.00283
12,Dijkstra,3,0.0006
12,Dijkstra,4,0.00663
12,Dijkstra,5,0.00019
12,Dijkstra,6,0.00905
12,Dijkstra,7,0.00449
12,Dijkstra,8,0.01424
12,Dijkstra,9,0.02457
12,Dijkstra,10,0.01787
12,Dijkstra,11,0.00364
12,Dijkstra,12,0.00192
12,Dijkstra,13,0.00058
12,Dijkstra,14,0.01173
12,Dijkstra,15,0.01405
12,Dijkstra,16,0.00771
12,Dijkstra,17,0.00119
12,Dijkstra,18,0.00653
12,Dijkstra,19,0.00135
12,Dijkstra,20,0.03341
12,Dijkstra,21,0.01741
12,Dijkstra,22,0.0295
12,Dijkstra,23,0.02096
12,Dijkstra,24,0.02485
12,Dijkstra,25,0.03606
12,Dijkstra,26,0.01404
12,Dijkstra,27,0.00273
12,Dijkstra,28,0.01513
12,Dijkstra,29,0.01024
12,Dijkstra,30,0.00037
12,Dijkstra,31,0.01124
12,Dijkstra,32,0.00134
12,Dijkstra,33,0.00159
12,Dijkstra,34,0.0115
12,Dijkstra,35,0.00171
12,Dijkstra,36,0.00045
12,Dijkstra,37,0.03791
12,Dijkstra,38,5.00E-05
12,Dijkstra,39,0.00437
12,Dijkstra,40,0.01618
12,Dijkstra,41,0.00052
12,Dijkstra,42,0.01852
12,Dijkstra,43,0.01199
12,Dijkstra,44,0.00976
12,Dijkstra,45,0.02082
12,Dijkstra,46,0.00408
13,Dijkstra,3,0.00262
13,Dijkstra,4,0.06376
13,Dijkstra,5,0.00824
13,Dijkstra,6,0.01708
13,Dijkstra,7,0.02508
13,Dijkstra,8,0.00945
13,Dijkstra,9,0.01103
13,Dijkstra,10,0.00745
13,Dijkstra,11,0.00374
13,Dijkstra,12,0.01136
13,Dijkstra,13,0.00349
13,Dijkstra,14,0.01302
13,Dijkstra,15,0.00774
13,Dijkstra,16,0.01704
13,Dijkstra,17,0.0005
13,Dijkstra,18,0.03287
13,Dijkstra,19,0.01943
13,Dijkstra,20,0.01015
13,Dijkstra,21,0.00292
13,Dijkstra,22,0.01104
13,Dijkstra,23,0.00018
13,Dijkstra,24,0.01762
13,Dijkstra,25,0.01655
13,Dijkstra,26,0.01852
13,Dijkstra,27,0.00978
13,Dijkstra,28,0.00248
13,Dijkstra,29,0.02105
13,Dijkstra,30,0.00989
13,Dijkstra,31,0.00034
13,Dijkstra,32,0.01403
13,Dijkstra,33,0.00641
13,Dijkstra,34,0.00289
13,Dijkstra,35,0.00891
13,Dijkstra,36,0.00393
13,Dijkstra,37,0.00089
13,Dijkstra,38,0.01548
13,Dijkstra,39,0.00178
13,Dijkstra,40,0.00272
13,Dijkstra,41,0.01547
13,Dijkstra,42,0.01162
14,Dijkstra,3,0.00056
14,Dijkstra,4,0.03829
14,Dijkstra,5,0.03458
14,Dijkstra,6,0.01113
14,Dijkstra,7,0.00422
14,Dijkstra,8,0.01327
14,Dijkstra,9,0.00068
14,Dijkstra,10,0.028
14,Dijkstra,11,0.00568
14,Dijkstra,12,0.0035
14,Dijkstra,13,0.00867
14,Dijkstra,14,0.00697
14,Dijkstra,15,0.00049
14,Dijkstra,16,0.01623
14,Dijkstra,17,0.00043
14,Dijkstra,18,7.00E-05
14,Dijkstra,19,0.01339
14,Dijkstra,20,0.00789
14,Dijkstra,21,0.00783
14,Dijkstra,22,0.01979
14,Dijkstra,23,0.01154
14,Dijkstra,24,0.00846
14,Dijkstra,25,0.01362
14,Dijkstra,26,0.00649
14,Dijkstra,27,0.0008
14,Dijkstra,28,0.02062
14,Dijkstra,29,0.01296
14,Dijkstra,30,0.00754
14,Dijkstra,31,0.01007
14,Dijkstra,32,0.00792
14,Dijkstra,33,0.0024
14,Dijkstra,34,0.02601
14,Dijkstra,35,0.01359
14,Dijkstra,36,0.00031
14,Dijkstra,37,0.02725
14,Dijkstra,38,0.02357
14,Dijkstra,39,0.00103
14,Dijkstra,40,0.00097
14,Dijkstra,41,0.00096
14,Dijkstra,42,0.0007
14,Dijkstra,43,0.0093
14,Dijkstra,44,0.00067
14,Dijkstra,45,0.02936
14,Dijkstra,46,0.00045
14,Dijkstra,47,0.01915
14,Dijkstra,48,0.00016
15,Dijkstra,3,0.00029
15,Dijkstra,4,0.00614
15,Dijkstra,5,0.01052
15,Dijkstra,6,0.0335
15,Dijkstra,7,0.00025
15,Dijkstra,8,0.02301
15,Dijkstra,9,0.00107
15,Dijkstra,10,0.00217
15,Dijkstra,11,0.00265
15,Dijkstra,12,0.0085
15,Dijkstra,13,0.01867
15,Dijkstra,14,0.01069
15,Dijkstra,15,0.01083
15,Dijkstra,16,0.02678
15,Dijkstra,17,0.00107
15,Dijkstra,18,0.00329
15,Dijkstra,19,0.02554
15,Dijkstra,20,0.01371
15,Dijkstra,21,0.00477
15,Dijkstra,22,0.00156
15,Dijkstra,23,0.00027
15,Dijkstra,24,0.01766
15,Dijkstra,25,0.02852
15,Dijkstra,26,0.02471
15,Dijkstra,27,0.0091
15,Dijkstra,28,0.02002
15,Dijkstra,29,0.0243
15,Dijkstra,30,0.00318
15,Dijkstra,31,0.0005
15,Dijkstra,32,0.01445
15,Dijkstra,33,0.02016
15,Dijkstra,34,0.00053
15,Dijkstra,35,0.01999
15,Dijkstra,36,0.00366
15,Dijkstra,37,0.01119
15,Dijkstra,38,0.00211
15,Dijkstra,39,0.03069
15,Dijkstra,40,0.01447
15,Dijkstra,41,0.00038
15,Dijkstra,42,0.00195
15,Dijkstra,43,0.02654
15,Dijkstra,44,0.01645
15,Dijkstra,45,0.01534
15,Dijkstra,46,0.00089
15,Dijkstra,47,0.01251
15,Dijkstra,48,0.00298
15,Dijkstra,49,0.00454
15,Dijkstra,50,0.058
15,Dijkstra,51,0.00551
15,Dijkstra,52,0.0162
15,Dijkstra,53,0.01052
15,Dijkstra,54,0.03383
15,Dijkstra,55,0.00051
15,Dijkstra,56,0.04672
15,Dijkstra,57,0.04598
15,Dijkstra,58,0.01322
15,Dijkstra,59,0.00503
15,Dijkstra,60,0.00857
15,Dijkstra,61,0.00292
15,Dijkstra,62,0.02071
15,Dijkstra,63,0.00041
15,Dijkstra,64,0.00651
15,Dijkstra,65,0.01459
16,Dijkstra,3,0.00105
16,Dijkstra,4,0.00093
16,Dijkstra,5,0.00138
16,Dijkstra,6,0.01839
16,Dijkstra,7,0.00075
16,Dijkstra,8,0.00452
16,Dijkstra,9,0.01005
16,Dijkstra,10,0.0264
16,Dijkstra,11,0.00449
16,Dijkstra,12,0.00036
16,Dijkstra,13,0.02019
16,Dijkstra,14,0.00053
16,Dijkstra,15,0.00416
16,Dijkstra,16,0.00284
16,Dijkstra,17,0.01117
16,Dijkstra,18,0.00643
16,Dijkstra,19,0.00517
16,Dijkstra,20,0.00339
16,Dijkstra,21,0.03019
16,Dijkstra,22,0.00077
16,Dijkstra,23,0.01726
16,Dijkstra,24,0.00488
16,Dijkstra,25,0.00747
16,Dijkstra,26,0.00093
16,Dijkstra,27,0.00148
16,Dijkstra,28,0.00266
16,Dijkstra,29,0.00091
16,Dijkstra,30,0.02374
16,Dijkstra,31,0.02043
16,Dijkstra,32,0.00018
16,Dijkstra,33,0.01564
16,Dijkstra,34,0.00156
16,Dijkstra,35,0.0072
16,Dijkstra,36,0.01766
16,Dijkstra,37,0.00149
16,Dijkstra,38,0.00573
17,Dijkstra,3,0.00021
17,Dijkstra,4,0.00424
17,Dijkstra,5,0.00018
17,Dijkstra,6,0.00786
17,Dijkstra,7,0.00463
17,Dijkstra,8,0.0253
17,Dijkstra,9,0.02138
17,Dijkstra,10,0.00173
17,Dijkstra,11,0.00447
17,Dijkstra,12,0.00552
17,Dijkstra,13,0.00118
17,Dijkstra,14,0.00305
17,Dijkstra,15,0.00677
17,Dijkstra,16,0.01909
17,Dijkstra,17,0.00011
17,Dijkstra,18,0.01608
17,Dijkstra,19,0.01971
17,Dijkstra,20,0.01971
17,Dijkstra,21,0.00429
17,Dijkstra,22,0.00755
17,Dijkstra,23,8.00E-05
17,Dijkstra,24,0.01358
17,Dijkstra,25,0.01439
17,Dijkstra,26,0.00045
17,Dijkstra,27,0.00079
17,Dijkstra,28,0.00923
17,Dijkstra,29,0.01409
17,Dijkstra,30,0.00319
17,Dijkstra,31,0.02338
17,Dijkstra,32,0.00798
17,Dijkstra,33,0.00039
17,Dijkstra,34,0.0155
17,Dijkstra,35,0.00073
17,Dijkstra,36,0.00814
17,Dijkstra,37,0.02615
17,Dijkstra,38,0.0076
17,Dijkstra,39,0.00591
17,Dijkstra,40,8.00E-05
17,Dijkstra,41,0.00565
17,Dijkstra,42,0.00985
17,Dijkstra,43,0.00348
17,Dijkstra,44,0.00859
17,Dijkstra,45,0.01073
17,Dijkstra,46,0.01314
17,Dijkstra,47,0.01185
18,Dijkstra,3,0.00022
18,Dijkstra,4,0.0421
18,Dijkstra,5,0.01377
18,Dijkstra,6,0.01262
18,Dijkstra,7,0.00258
18,Dijkstra,8,0.00362
18,Dijkstra,9,0.00186
18,Dijkstra,10,0.04631
18,Dijkstra,11,0.01305
18,Dijkstra,12,0.01273
18,Dijkstra,13,0.00734
18,Dijkstra,14,0.00054
18,Dijkstra,15,0.02361
18,Dijkstra,16,0.00418
18,Dijkstra,17,0.01869
18,Dijkstra,18,0.00261
18,Dijkstra,19,0.01304
18,Dijkstra,20,0.00041
18,Dijkstra,21,0.00243
18,Dijkstra,22,0.00838
18,Dijkstra,23,0.00761
18,Dijkstra,24,0.02427
18,Dijkstra,25,0.01841
18,Dijkstra,26,0.01437
18,Dijkstra,27,0.00112
18,Dijkstra,28,0.02061
18,Dijkstra,29,0.01288
18,Dijkstra,30,9.00E-05
18,Dijkstra,31,0.01387
18,Dijkstra,32,0.00219
18,Dijkstra,33,0.00398
18,Dijkstra,34,0.03126
18,Dijkstra,35,0.00701
18,Dijkstra,36,0.03247
18,Dijkstra,37,0.01342
18,Dijkstra,38,0.00394
19,Dijkstra,3,0.00013
19,Dijkstra,4,0.00015
19,Dijkstra,5,0.00561
19,Dijkstra,6,0.01467
19,Dijkstra,7,0.03579
19,Dijkstra,8,0.00123
19,Dijkstra,9,0.00042
19,Dijkstra,10,0.00104
19,Dijkstra,11,0.00165
19,Dijkstra,12,0.01906
19,Dijkstra,13,0.03483
19,Dijkstra,14,0.04175
19,Dijkstra,15,0.00776
19,Dijkstra,16,0.01771
19,Dijkstra,17,0.01795
19,Dijkstra,18,0.00051
19,Dijkstra,19,0.0002
19,Dijkstra,20,0.01617
19,Dijkstra,21,0.00083
19,Dijkstra,22,0.00439
19,Dijkstra,23,0.0209
19,Dijkstra,24,0.03343
19,Dijkstra,25,0.00077
19,Dijkstra,26,0.02579
19,Dijkstra,27,0.00012
19,Dijkstra,28,0.00395
19,Dijkstra,29,0.002
19,Dijkstra,30,0.00214
19,Dijkstra,31,0.02623
19,Dijkstra,32,0.0077
19,Dijkstra,33,0.00107
19,Dijkstra,34,0.00569
19,Dijkstra,35,0.0078
19,Dijkstra,36,0.01806
19,Dijkstra,37,0.00201
19,Dijkstra,38,0.03812
19,Dijkstra,39,0.0031
19,Dijkstra,40,0.00252
20,Dijkstra,3,0.00035
20,Dijkstra,4,0.01595
20,Dijkstra,5,0.01019
20,Dijkstra,6,0.01105
20,Dijkstra,7,0.00259
20,Dijkstra,8,0.00211
20,Dijkstra,9,0.00059
20,Dijkstra,10,0.00049
20,Dijkstra,11,0.00677
20,Dijkstra,12,0.00946
20,Dijkstra,13,0.01609
20,Dijkstra,14,0.00645
20,Dijkstra,15,8.00E-05
20,Dijkstra,16,0.0237
20,Dijkstra,17,0.02701
20,Dijkstra,18,0.01469
20,Dijkstra,19,0.00046
20,Dijkstra,20,0.00324
20,Dijkstra,21,0.00242
20,Dijkstra,22,0.0239
20,Dijkstra,23,0.00372
20,Dijkstra,24,0.00727
20,Dijkstra,25,0.0025
20,Dijkstra,26,0.00134
20,Dijkstra,27,0.00801
20,Dijkstra,28,0.01492
20,Dijkstra,29,0.03564
20,Dijkstra,30,0.0004
20,Dijkstra,31,0.01453
20,Dijkstra,32,0.00033
20,Dijkstra,33,0.00374
20,Dijkstra,34,0.00035
20,Dijkstra,35,0.03018
20,Dijkstra,36,0.00832
20,Dijkstra,37,0.00891
20,Dijkstra,38,0.00334
20,Dijkstra,39,0.00147
21,Dijkstra,3,0.00017
21,Dijkstra,4,0.00557
21,Dijkstra,5,0.00038
21,Dijkstra,6,0.00304
21,Dijkstra,7,0.00194
21,Dijkstra,8,0.00183
21,Dijkstra,9,0.01447
21,Dijkstra,10,0.00309
21,Dijkstra,11,0.01713
21,Dijkstra,12,0.03342
21,Dijkstra,13,0.00225
21,Dijkstra,14,0.00525
21,Dijkstra,15,0.00505
21,Dijkstra,16,0.00158
21,Dijkstra,17,0.00568
21,Dijkstra,18,0.0154
21,Dijkstra,19,0.00293
21,Dijkstra,20,0.00896
21,Dijkstra,21,0.01209
21,Dijkstra,22,0.00121
21,Dijkstra,23,0.00159
21,Dijkstra,24,0.00425
21,Dijkstra,25,0.00161
21,Dijkstra,26,0.02255
21,Dijkstra,27,0.00266
21,Dijkstra,28,0.00914
21,Dijkstra,29,0.02045
21,Dijkstra,30,0.00041
21,Dijkstra,31,0.00051
21,Dijkstra,32,0.00192
21,Dijkstra,33,0.00116
21,Dijkstra,34,0.00102
21,Dijkstra,35,0.02649
21,Dijkstra,36,0.00957
21,Dijkstra,37,0.00595
21,Dijkstra,38,0.0132
21,Dijkstra,39,0.00398
21,Dijkstra,40,0.00129
21,Dijkstra,41,4.00E-05
21,Dijkstra,42,0.01526
21,Dijkstra,43,0.00193
21,Dijkstra,44,0.00883
21,Dijkstra,45,0.01571
21,Dijkstra,46,0.01279
21,Dijkstra,47,0.00347
21,Dijkstra,48,0.00304
21,Dijkstra,49,0.04076
21,Dijkstra,50,0.02346
21,Dijkstra,51,0.00956
21,Dijkstra,52,0.00134
21,Dijkstra,53,0.01065
21,Dijkstra,54,0.00545
21,Dijkstra,55,0.01611
21,Dijkstra,56,0.00336
21,Dijkstra,57,0.00024
21,Dijkstra,58,0.00032
21,Dijkstra,59,0.00302
21,Dijkstra,60,0.00592
22,Dijkstra,3,0.00032
22,Dijkstra,4,0.00095
22,Dijkstra,5,0.01657
22,Dijkstra,6,0.00591
22,Dijkstra,7,0.00331
22,Dijkstra,8,0.00277
22,Dijkstra,9,0.00077
22,Dijkstra,10,0.00091
22,Dijkstra,11,0.00514
22,Dijkstra,12,0.00749
22,Dijkstra,13,0.01845
22,Dijkstra,14,0.00689
22,Dijkstra,15,0.00491
22,Dijkstra,16,0.00251
22,Dijkstra,17,0.00413
22,Dijkstra,18,0.0064
22,Dijkstra,19,0.00102
22,Dijkstra,20,0.01326
22,Dijkstra,21,0.01361
22,Dijkstra,22,8.00E-05
22,Dijkstra,23,0.01441
22,Dijkstra,24,0.00317
22,Dijkstra,25,0.00022
23,Dijkstra,3,0.00015
23,Dijkstra,4,0.015
23,Dijkstra,5,0.01506
23,Dijkstra,6,0.00399
23,Dijkstra,7,0.0121
23,Dijkstra,8,0.00617
23,Dijkstra,9,0.00093
23,Dijkstra,10,0.01722
23,Dijkstra,11,0.02362
23,Dijkstra,12,0.00852
23,Dijkstra,13,0.00693
23,Dijkstra,14,0.0023
23,Dijkstra,15,0.00428
23,Dijkstra,16,0.02642
23,Dijkstra,17,0.03189
23,Dijkstra,18,0.00066
23,Dijkstra,19,0.00033
23,Dijkstra,20,0.00222
23,Dijkstra,21,0.01173
23,Dijkstra,22,0.01084
23,Dijkstra,23,0.00849
23,Dijkstra,24,7.00E-05
23,Dijkstra,25,0.01027
23,Dijkstra,26,0.00135
23,Dijkstra,27,0.01552
23,Dijkstra,28,0.00109
23,Dijkstra,29,0.00125
23,Dijkstra,30,0.00267
23,Dijkstra,31,0.00252
23,Dijkstra,32,0.00701
23,Dijkstra,33,0.03593
23,Dijkstra,34,0.01142
23,Dijkstra,35,0.00066
23,Dijkstra,36,0.00121
23,Dijkstra,37,0.00733
23,Dijkstra,38,0.00632
23,Dijkstra,39,0.00229
23,Dijkstra,40,0.02801
23,Dijkstra,41,0.00292
23,Dijkstra,42,0.02239
23,Dijkstra,43,0.00118
24,Dijkstra,3,0.00038
24,Dijkstra,4,0.0149
24,Dijkstra,5,0.00901
24,Dijkstra,6,0.01119
24,Dijkstra,7,0.01064
24,Dijkstra,8,0.00124
24,Dijkstra,9,0.0063
24,Dijkstra,10,0.02452
24,Dijkstra,11,0.02457
24,Dijkstra,12,0.02122
24,Dijkstra,13,0.00122
24,Dijkstra,14,0.00309
24,Dijkstra,15,0.00273
24,Dijkstra,16,0.00863
24,Dijkstra,17,5.00E-05
24,Dijkstra,18,0.00731
24,Dijkstra,19,0.00936
24,Dijkstra,20,0.01049
24,Dijkstra,21,0.00424
24,Dijkstra,22,0.00169
24,Dijkstra,23,0.02249
24,Dijkstra,24,0.0122
24,Dijkstra,25,0.0201
24,Dijkstra,26,0.01033
24,Dijkstra,27,0.00456
24,Dijkstra,28,0.0129
24,Dijkstra,29,0.00054
24,Dijkstra,30,0.00148
24,Dijkstra,31,0.0002
24,Dijkstra,32,0.00352
24,Dijkstra,33,0.00023
24,Dijkstra,34,0.00476
24,Dijkstra,35,0.00281
24,Dijkstra,36,0.00042
24,Dijkstra,37,0.00196
24,Dijkstra,38,0.00515
24,Dijkstra,39,0.01145
24,Dijkstra,40,0.00746
24,Dijkstra,41,0.02162
24,Dijkstra,42,0.00289
24,Dijkstra,43,0.00529
24,Dijkstra,44,0.0137
24,Dijkstra,45,0.01561
25,Dijkstra,3,0.00165
25,Dijkstra,4,0.01716
25,Dijkstra,5,0.00362
25,Dijkstra,6,0.00455
25,Dijkstra,7,0.01543
25,Dijkstra,8,0.00091
25,Dijkstra,9,0.01479
25,Dijkstra,10,0.00065
25,Dijkstra,11,0.02067
25,Dijkstra,12,0.02506
25,Dijkstra,13,0.00551
25,Dijkstra,14,0.00371
25,Dijkstra,15,0.00879
25,Dijkstra,16,0.00383
25,Dijkstra,17,0.0011
25,Dijkstra,18,0.00054
25,Dijkstra,19,0.01644
25,Dijkstra,20,0.00024
25,Dijkstra,21,0.00028
25,Dijkstra,22,0.0058
25,Dijkstra,23,0.02332
25,Dijkstra,24,0.00048
25,Dijkstra,25,0.00908
25,Dijkstra,26,0.00465
25,Dijkstra,27,0.00373
25,Dijkstra,28,0.00121
25,Dijkstra,29,0.00544
25,Dijkstra,30,0.00026
25,Dijkstra,31,0.00898
25,Dijkstra,32,0.00404
25,Dijkstra,33,0.00576
25,Dijkstra,34,0.0137
25,Dijkstra,35,0.00267
25,Dijkstra,36,0.01716
25,Dijkstra,37,0.00682
25,Dijkstra,38,0.03262
25,Dijkstra,39,0.00462
25,Dijkstra,40,0.00364
25,Dijkstra,41,0.01081
25,Dijkstra,42,0.01709
25,Dijkstra,43,0.02196
25,Dijkstra,44,0.01115
25,Dijkstra,45,0.03192
25,Dijkstra,46,0.00384
25,Dijkstra,47,0.00812
25,Dijkstra,48,0.00434
25,Dijkstra,49,0.01874
25,Dijkstra,50,0.00011
25,Dijkstra,51,0.01819
25,Dijkstra,52,0.00397
25,Dijkstra,53,0.00371
25,Dijkstra,54,0.02497
25,Dijkstra,55,0.00028
25,Dijkstra,56,0.00042
25,Dijkstra,57,0.02952
25,Dijkstra,58,0.01741
25,Dijkstra,59,0.00027
25,Dijkstra,60,0.00071
25,Dijkstra,61,0.0044
25,Dijkstra,62,0.00463
25,Dijkstra,63,0.00473
25,Dijkstra,64,0.00272
25,Dijkstra,65,0.01091
25,Dijkstra,66,0.00242
25,Dijkstra,67,0.00968
25,Dijkstra,68,0.00407
25,Dijkstra,69,0.00161
25,Dijkstra,70,0.00974
25,Dijkstra,71,0.0002
26,Dijkstra,3,0.00048
26,Dijkstra,4,0.01445
26,Dijkstra,5,0.00166
26,Dijkstra,6,0.00154
26,Dijkstra,7,0.00016
26,Dijkstra,8,0.02027
26,Dijkstra,9,0.00085
26,Dijkstra,10,0.00642
26,Dijkstra,11,0.00314
26,Dijkstra,12,0.00637
26,Dijkstra,13,0.00327
26,Dijkstra,14,0.00215
26,Dijkstra,15,0.00042
26,Dijkstra,16,0.00715
26,Dijkstra,17,0.02159
26,Dijkstra,18,0.03046
26,Dijkstra,19,0.02603
26,Dijkstra,20,0.01348
26,Dijkstra,21,0.00113
26,Dijkstra,22,0.01486
26,Dijkstra,23,0.01614
26,Dijkstra,24,0.00192
26,Dijkstra,25,0.01243
26,Dijkstra,26,9.00E-05
26,Dijkstra,27,0.01017
26,Dijkstra,28,0.0015
26,Dijkstra,29,0.01619
26,Dijkstra,30,0.01018
26,Dijkstra,31,0.0165
26,Dijkstra,32,0.03339
26,Dijkstra,33,0.03618
26,Dijkstra,34,0.0077
26,Dijkstra,35,0.0176
26,Dijkstra,36,0.00114
26,Dijkstra,37,0.01665
26,Dijkstra,38,0.00276
26,Dijkstra,39,0.0211
26,Dijkstra,40,0.01812
26,Dijkstra,41,0.01725
26,Dijkstra,42,0.01089
26,Dijkstra,43,0.00972
26,Dijkstra,44,0.00406
26,Dijkstra,45,0.05274
26,Dijkstra,46,0.00474
26,Dijkstra,47,0.00568
26,Dijkstra,48,0.00077
26,Dijkstra,49,0.00267
26,Dijkstra,50,0.05105
26,Dijkstra,51,0.01709
26,Dijkstra,52,0.00258
26,Dijkstra,53,0.00259
26,Dijkstra,54,0.00027
26,Dijkstra,55,0.03011
26,Dijkstra,56,0.01069
26,Dijkstra,57,0.00295
26,Dijkstra,58,0.00221
26,Dijkstra,59,0.00126
26,Dijkstra,60,0.00821
26,Dijkstra,61,0.02296
26,Dijkstra,62,0.00249
26,Dijkstra,63,0.01219
26,Dijkstra,64,0.00218
26,Dijkstra,65,0.0139
26,Dijkstra,66,0.00157
26,Dijkstra,67,8.00E-05
26,Dijkstra,68,0.01123
26,Dijkstra,69,0.00382
26,Dijkstra,70,0.00561
26,Dijkstra,71,0.00097
26,Dijkstra,72,0.00097
26,Dijkstra,73,0.00492
26,Dijkstra,74,0.00585
26,Dijkstra,75,0.01131
26,Dijkstra,76,0.00686
26,Dijkstra,77,0.00396
26,Dijkstra,78,0.01281
26,Dijkstra,79,0.01302
26,Dijkstra,80,0.01799
26,Dijkstra,81,0.00798
26,Dijkstra,82,0.02905
26,Dijkstra,83,0.00762
26,Dijkstra,84,0.01252
26,Dijkstra,85,0.00958
26,Dijkstra,86,0.00439
26,Dijkstra,87,0.01041
27,Dijkstra,3,0.0003
27,Dijkstra,4,0.02032
27,Dijkstra,5,0.0014
27,Dijkstra,6,0.01275
27,Dijkstra,7,0.01287
27,Dijkstra,8,0.02219
27,Dijkstra,9,0.00976
27,Dijkstra,10,0.00053
27,Dijkstra,11,0.01401
27,Dijkstra,12,0.00132
27,Dijkstra,13,0.00018
27,Dijkstra,14,0.00094
27,Dijkstra,15,0.00011
27,Dijkstra,16,0.00081
27,Dijkstra,17,0.01673
27,Dijkstra,18,0.00382
27,Dijkstra,19,0.00266
27,Dijkstra,20,0.00049
27,Dijkstra,21,0.0061
27,Dijkstra,22,0.00283
27,Dijkstra,23,0.01397
27,Dijkstra,24,0.00275
27,Dijkstra,25,0.008
27,Dijkstra,26,0.01518
27,Dijkstra,27,0.01506
27,Dijkstra,28,0.00356
27,Dijkstra,29,0.00128
27,Dijkstra,30,0.03146
28,Dijkstra,3,0.00047
28,Dijkstra,4,0.00401
28,Dijkstra,5,0.00013
28,Dijkstra,6,0.00278
28,Dijkstra,7,0.02509
28,Dijkstra,8,0.02217
28,Dijkstra,9,0.02814
28,Dijkstra,10,0.00139
28,Dijkstra,11,0.01655
28,Dijkstra,12,0.02405
28,Dijkstra,13,0.00139
28,Dijkstra,14,0.02005
28,Dijkstra,15,0.00887
28,Dijkstra,16,0.00367
28,Dijkstra,17,0.01835
28,Dijkstra,18,0.00213
28,Dijkstra,19,0.00671
28,Dijkstra,20,0.01143
28,Dijkstra,21,0.00152
28,Dijkstra,22,0.03165
28,Dijkstra,23,0.02218
28,Dijkstra,24,0.00677
28,Dijkstra,25,0.02071
28,Dijkstra,26,0.00287
28,Dijkstra,27,0.0061
28,Dijkstra,28,0.00607
28,Dijkstra,29,0.00829
28,Dijkstra,30,0.00028
28,Dijkstra,31,0.00026
28,Dijkstra,32,0.01235
28,Dijkstra,33,0.00044
28,Dijkstra,34,0.0014
28,Dijkstra,35,0.00552
28,Dijkstra,36,0.00324
28,Dijkstra,37,0.01595
28,Dijkstra,38,0.01119
28,Dijkstra,39,0.00077
28,Dijkstra,40,0.01408
28,Dijkstra,41,0.00027
28,Dijkstra,42,0.02755
28,Dijkstra,43,0.00145
